 21  692.452599 8.592E-29 5.282E+00.06970.090 4977.79670.73-.000535       0 8 8 01       0 7 7 01                    R 27e     3666632429 9 9 711    57.0   55.0
 21  692.465082 1.546E-30 1.967E+00.09030.123 5100.43510.690.000431       2 1 1 11       2 0 0 11                    R  1e     3666632429 9 9 711     5.0    3.0
 21  692.470776 2.841E-30 3.388E+00.06780.083 5644.29490.74-.000734       2 1 1 11       2 0 0 11                    Q 37e     3666632429 9 9 711    75.0   75.0
 21  692.479803 3.222E-29 1.826E+00.06450.071 5098.15030.73-.001016       3 1 1 03       3 0 0 03                    R 54e     3655532429 9 9 711   111.0  109.0
 21  692.498571 4.914E-30 6.893E-06.07740.105 2609.37540.68-.000582       1 3 3 02       2 0 0 03                    Q 12e     3666632429 9 9 711    25.0   25.0
 21  692.505938 9.037E-24 1.276E+00.07820.107 2119.90110.680.000062       1 2 2 01       1 1 1 01                    R 10f     4766632429 9 9 711    23.0   21.0
 21  692.512046 4.809E-24 2.493E+00.06370.070 2722.07220.72-.000850       1 1 1 01       1 0 0 01                    Q 58e     4755532429 9 9 711   117.0  117.0
 21  692.518715 2.997E-28 1.160E+00.06320.069 4563.64140.72-.001072       2 2 2 03       2 1 1 03                    R 59e     3655532429 9 9 711   121.0  119.0
 21  692.527201 3.155E-29 2.049E+00.06650.077 5085.33380.74-.000879       0 4 4 11       0 3 3 11                    R 44e     3665632429 9 9 711    91.0   89.0
 21  692.530895 3.938E-29 2.545E+00.06940.089 4995.15400.73-.000560       2 4 4 02       2 3 3 02                    R 28f     3666632429 9 9 711    59.0   57.0
 21  692.532249 3.891E-30 1.141E+00.06750.081 5361.10640.75-.000670       4 0 0 02       3 1 1 02                    P 39e     3666632429 9 9 711    77.0   79.0
 21  692.547895 2.838E-28 1.908E+00.07020.092 4499.53390.73-.000844       3 1 1 01       3 0 0 01                    P 26e     3666632429 9 9 711    51.0   53.0
 21  692.549225 8.196E-30 1.806E-03.06450.071 3956.38690.73-.001068       1 3 3 01       2 0 0 01                    R 54e     3655532429 9 9 711   111.0  109.0
 21  692.549295 1.285E-28 3.418E+00.06630.076 4906.11280.74-.000787       3 1 1 02       3 0 0 02                    Q 46e     3665632429 9 9 711    93.0   93.0
 21  692.559859 3.203E-25 1.544E+00.07590.103 2879.15910.68-.001063       2 1 1 01       2 0 0 01                    P 14e     4666632429 9 9 711    27.0   29.0
 21  692.570426 3.634E-26 3.571E+00.06940.089 3660.17960.73-.000560       0 6 6 01       0 5 5 01                    R 28f     3666632429 9 9 711    59.0   57.0
 21  692.580056 1.503E-22 1.316E+00.08470.116 1395.98790.690.000389       1 1 1 01       1 0 0 01                    R  4e     3766632429 9 9 711    11.0    9.0
 21  692.582770 9.408E-30 1.261E-05.07590.103 2630.49180.68-.000603       1 3 3 02       2 0 0 03                    Q 14e     3666632429 9 9 711    29.0   29.0
 21  692.592476 5.471E-25 1.953E+00.07590.103 2831.98240.68-.000072       1 3 3 01       1 2 2 01                    R 13f     4666632429 9 9 711    29.0   27.0
 21  692.614686 1.989E-30 4.318E+00.06760.082 5772.85770.75-.000758       1 7 7 02       1 6 6 02                    R 37f     3666632429 9 9 711    77.0   75.0
 21  692.638447 2.249E-30 3.404E+00.06750.081 5703.92620.75-.000747       2 1 1 11       2 0 0 11                    Q 39e     3666632429 9 9 711    79.0   79.0
 21  692.645479 8.519E-29 1.476E-01.06080.066 4420.86860.69-.000590       2 1 1 02       1 2 2 02                    P 68e     4655532429 9 9 711   135.0  137.0
 21  692.648310 1.352E-23 2.146E+00.06920.088 2344.50920.74-.000585       0 4 4 01       0 3 3 01                    R 29e     4766632429 9 9 711    61.0   59.0
 21  692.650278 1.340E-27 3.527E+00.07400.100 4229.12010.70-.000191       1 5 5 01       1 4 4 01                    R 16e     3666632429 9 9 711    35.0   33.0
 21  692.679672 1.603E-29 2.125E-05.07460.101 2654.73520.69-.000622       1 3 3 02       2 0 0 03                    Q 16e     3666632429 9 9 711    33.0   33.0
 21  692.683264 5.711E-28 2.915E+00.06710.080 4543.01780.75-.000813       1 5 5 02       1 4 4 02                    R 40e     3666632429 9 9 711    83.0   81.0
